locus_tag	gene_name	type	aerobic_T1 - aerobic_T0	anaerobic_T1 - anaerobic_T0	aerobic_T1 - anaerobic_T1
ZMO1_ZMO0884	rplM	perfect	1	7.5133714833227e-07	1
ZMO1_ZMO0885	.	perfect	6.37968330086453e-06	0.0376407978473267	1
ZMO1_ZMO0886	.	perfect	0.124126417540234	0.292735679189099	1
ZMO1_ZMO0888	.	perfect	0.00751620334929327	0.776304946347924	0.120051821763818
ZMO1_ZMO0889	mro	perfect	1.72940884593468e-05	0.00188481432555484	0.0734798701424993
ZMO1_ZMO0890	lysK	perfect	6.41487715532834e-13	1.61376058885735e-13	1
ZMO1_ZMO0892	.	perfect	0.436818247190764	0.518384051036296	0.369603068867789
ZMO1_ZMO0893	.	perfect	0.00190620045593576	0.00186643230727963	1
ZMO1_ZMO0894	.	perfect	0.0959255611347377	0.0415242102614843	0.799244687779544
ZMO1_ZMO0895	.	perfect	0.566843456288635	0.89790105044521	0.900917956584729
ZMO1_ZMO0896	.	perfect	1.98520720966513e-05	0.0352963058328213	1
ZMO1_ZMO0899	.	perfect	3.94690363196881e-17	2.33704425335782e-17	1
ZMO1_ZMO0900	gltX1	perfect	1.09174154005729e-08	4.66430773264808e-08	1
ZMO1_ZMO0901	.	perfect	0.000246139757873363	0.104935162353201	0.207868895844937
ZMO1_ZMO0902	.	perfect	0.577220334403858	0.00262047720894596	0.522674817660733
ZMO1_ZMO0903	leuA	perfect	0.223373132920813	0.733905267753975	1
ZMO1_ZMO0904	bga	perfect	0.000144257743435692	0.000307083908228864	1
ZMO1_ZMO0905	mdoD	perfect	0.00585806496852702	0.282619824310168	0.407725340545117
ZMO1_ZMO0907	mdoH	perfect	0.103525066098431	1	0.930080982264407
ZMO1_ZMO0908	.	perfect	0.246907415635437	0.0289241998267101	0.625480057634491
ZMO1_ZMO0909	.	perfect	0.0668018727070957	0.378535113814641	0.292262369129802
ZMO1_ZMO0910	.	perfect	0.0644578386982604	3.52330577263969e-08	0.00519074253021073
ZMO1_ZMO0911	.	perfect	0.178541560081894	5.73573798712935e-05	0.0247088773382275
ZMO1_ZMO0912	.	perfect	0.0106826006822975	0.823451957938799	0.130210769306065
ZMO1_ZMO0913	ilvE	perfect	7.34791730237338e-08	2.51702247740198e-09	0.169279572072785
ZMO1_ZMO0914	folD	perfect	0.0726655443631602	0.137994714469069	0.521135324013231
ZMO1_ZMO0915	copA	perfect	0.000587213770542539	0.114892460842464	0.336426462148476
ZMO1_ZMO0916	.	perfect	0.0418044936157118	0.108917369241142	0.699129257538905
ZMO1_ZMO0917	.	perfect	2.26944863862455e-22	4.11804617558843e-21	1
ZMO1_ZMO0918	katE	perfect	0.100593790858068	0.244326993158222	0.426370268274794
ZMO1_ZMO0919	.	perfect	0.0710325333245093	0.816453080190292	1
ZMO1_ZMO0920	.	perfect	0.855128432718946	0.502394930433909	0.793958339607253
ZMO1_ZMO0921	.	perfect	0.59101077006922	0.0603275433515862	1
ZMO1_ZMO0922	.	perfect	0.0381516255565798	0.374782475514344	0.203434365426482
ZMO1_ZMO0923	argJ	perfect	1.2580800424996e-13	9.62622978662105e-24	7.22792816316147e-15
ZMO1_ZMO0924	secA	perfect	5.96776884535313e-11	1.06070674397328e-09	1
ZMO1_ZMO0925	.	perfect	0.0863147801844617	0.305292832411389	0.581766371956067
ZMO1_ZMO0926	mlaD	perfect	0.0198356033144753	0.00090237888229776	0.0183177094611195
ZMO1_ZMO0927	aat	perfect	0.149878641954336	0.199105542410079	1
ZMO1_ZMO0928	.	perfect	0.136625407141478	0.400956308723997	0.949626364156488
ZMO1_ZMO0929	.	perfect	0.0270048055004719	0.862003111979672	1
ZMO1_ZMO0930	.	perfect	0.000471670865502522	6.18827853425865e-06	0.175885519565678
ZMO1_ZMO0931	.	perfect	0.0538552476204873	0.644538439642374	0.426890405813613
ZMO1_ZMO0932	zliS	perfect	0.226639378797284	0.480050429314284	0.410077604423013
ZMO1_ZMO0934	zliE	perfect	0.0726880814611222	0.684910108093905	1
ZMO1_ZMO0935	gstA	perfect	0.149880393127532	0.169889984202117	0.763500021064056
ZMO1_ZMO0936	.	perfect	0.160844008969258	0.158548436646572	0.392038396383552
ZMO1_ZMO0937	.	perfect	0.280554850357113	0.0794106347360576	1
ZMO1_ZMO0938	phoD	perfect	0.0012969503020703	0.0388112928048196	0.746970550763932
ZMO1_ZMO0939	.	perfect	0.343834399481145	0.3091109739433	1
ZMO1_ZMO0940	.	perfect	0.294744956848418	0.804646838853198	1
ZMO1_ZMO0941	.	perfect	0.124922033933267	0.540810547067373	1
ZMO1_ZMO0942	scrB	perfect	0.0719949332399813	0.131865184850595	0.620135112379048
ZMO1_ZMO0945	.	perfect	0.000602695089275853	0.834720422918259	0.0410871155804749
ZMO1_ZMO0946	tig	perfect	4.99611660586933e-08	0.00745640904102768	0.00221722569986375
ZMO1_ZMO0947	.	perfect	7.54311337489403e-07	0.00232448851321917	1.74900365523406e-05
ZMO1_ZMO0948	clpP	perfect	0.0334470437886872	0.491698018053706	0.412163636325133
ZMO1_ZMO0949	clpX	perfect	0.223498409290375	5.58488958131792e-05	0.00252471386318956
ZMO1_ZMO0950	.	perfect	0.270839799833462	0.800212013363766	1
ZMO1_ZMO0951	hemF	perfect	1.34383837095909e-06	0.0307040347960209	0.000578252430660335
ZMO1_ZMO0952	.	perfect	0.00142898796982249	0.000498466400005859	1
ZMO1_ZMO0955		perfect	0.000230367606941352	0.457162872289997	1
ZMO1_ZMO0956	.	perfect	0.0949550282162862	0.797984573852257	1
ZMO1_ZMO0957	cytB	perfect	0.0043531962830949	0.0682943856580531	1
ZMO1_ZMO0958	petC	perfect	0.079145518798838	0.933161126448715	0.106164708558535
ZMO1_ZMO0959	.	perfect	0.0284829354511943	0.77561544552377	0.262933437980725
ZMO1_ZMO0961	cccA2	perfect	0.00300617358617501	2.51549278913875e-05	0.518247153588228
ZMO1_ZMO0962	nagA	perfect	0.13628669696582	0.000119615621682417	0.000110195048119511
ZMO1_ZMO0963	.	perfect	3.25727617962816e-07	0.918335740100966	1
ZMO1_ZMO0964	.	perfect	0.745103162448147	0.0064877494657613	0.00131946575165116
ZMO1_ZMO0965	.	perfect	0.507990866548478	0.00011693769374923	9.47604847921465e-05
ZMO1_ZMO0966	emrB	perfect	0.118980987443188	0.458425683273448	0.120974872930286
ZMO1_ZMO0967	.	perfect	0.404141819885696	0.156780433206617	0.137090639773842
ZMO1_ZMO0968	.	perfect	0.807015811170727	0.849448185689018	0.971588777832601
ZMO1_ZMO0969	.	perfect	0.000879268283674556	0.71762918359873	0.475942462476776
ZMO1_ZMO0970	.	perfect	2.18378093586819e-05	0.902343547870108	0.000345766600943478
ZMO1_ZMO0971	add2	perfect	8.55218105383939e-05	0.628161254302999	0.000795096351985068
ZMO1_ZMO0972	.	perfect	1.91215764069406e-08	8.40213269583829e-08	1
ZMO1_ZMO0973	.	perfect	0.541332299225902	0.365361715372148	0.12247604355011
ZMO1_ZMO0974	.	perfect	6.51280082790708e-13	1.08542973502536e-13	0.62097317620502
ZMO1_ZMO0975	.	perfect	0.530484182028972	8.51095609349919e-10	8.86075087527934e-07
ZMO1_ZMO0976	xyrA	perfect	0.0888351255330601	0.204581949525727	0.91395253617033
ZMO1_ZMO0978	.	perfect	0.00748748635190951	0.343829027449691	1
ZMO1_ZMO0979	.	perfect	0.0830284390052692	0.558790721791057	0.998807587538275
ZMO1_ZMO0980	dnaN	perfect	9.94042620758688e-16	4.57854538965581e-15	1
ZMO1_ZMO0981	.	perfect	7.72375806980199e-06	0.19378322004027	0.00301833360392285
ZMO1_ZMO0982	.	perfect	0.0160555186133154	0.814503060670633	0.0847042401537438
ZMO1_ZMO0983	.	perfect	5.11375014833479e-08	0.0785764124010641	1.1244198610228e-06
ZMO1_ZMO0984	nlpD	perfect	0.532877195093659	0.923238006394806	1
ZMO1_ZMO0985	surE	perfect	1.10545025119868e-08	1.8860828860499e-06	1
ZMO1_ZMO0986	serS	perfect	2.15137181404644e-11	1.14728940438495e-11	1
ZMO1_ZMO0987	.	perfect	0.00030069408273287	0.0335077366210521	1
ZMO1_ZMO0988	.	perfect	0.135153281019444	0.705823951338338	0.266272616905548
ZMO1_ZMO0989	ibpA	perfect	0.0497839054708841	0.0428987478209132	1
ZMO1_ZMO0992	.	perfect	1.43904845805528e-05	7.6506972462033e-06	0.215087555376034
ZMO1_ZMO0994	.	perfect	2.05392609761939e-09	1.142664535851e-06	1
ZMO1_ZMO0996	mscS1	perfect	1.61392364355874e-05	0.0016700626278064	1
ZMO1_ZMO0997	eda	perfect	2.12134658714475e-22	6.7009079745588e-24	0.061822140370627
ZMO1_ZMO0998	msrA	perfect	0.164618705518633	0.352707788398806	1
ZMO1_ZMO0999	.	perfect	3.48828643135236e-19	1.8196127044107e-19	1
ZMO1_ZMO1000	metE	perfect	6.86649720286339e-07	0.112449999209829	1.36856076501258e-05
ZMO1_ZMO1001	.	perfect	0.778549097578466	0.976933289399944	1
ZMO1_ZMO1002	glmM	perfect	1.97449670518964e-17	2.83053988839389e-17	1
ZMO1_ZMO1003	thiD	perfect	7.17605552605736e-05	6.00919532923532e-05	1
ZMO1_ZMO1004	rnhB	perfect	0.000264972216893008	0.0743807208406706	0.133479761753241
ZMO1_ZMO1005	.	perfect	1.81686940858977e-07	1.34926342813495e-10	0.15510979090994
ZMO1_ZMO1006	folP	perfect	2.69204506417965e-10	3.65281878210004e-11	1
ZMO1_ZMO1007	.	perfect	0.00555850303919497	1	0.992844453774472
ZMO1_ZMO1008	glcD	perfect	2.20239140603029e-11	4.00205923519056e-11	1
ZMO1_ZMO1009	.	perfect	0.0500197772431383	0.539057068448622	1
ZMO1_ZMO1010	.	perfect	0.021117847669188	0.0404513760525397	1
ZMO1_ZMO1011	.	perfect	0.80655212137112	0.57529782464467	0.980879982093527
ZMO1_ZMO1012	.	perfect	0.0189394683228614	0.000458349500871661	0.000189650904891274
ZMO1_ZMO1013	.	perfect	8.93204920959937e-09	1.83716011242851e-07	0.646620027379833
ZMO1_ZMO1014	infA	perfect	9.71657485315436e-11	3.49378106690086e-07	1
ZMO1_ZMO1015	.	perfect	0.00089187246332356	0.94432605908389	0.200360216817309
ZMO1_ZMO1016	.	perfect	0.00036384398394163	0.232846674459559	0.10389984847933
ZMO1_ZMO1017	.	perfect	0.000163873169616567	0.284234463428731	0.0846055406294759
ZMO1_ZMO1018	.	perfect	7.25397138493085e-05	0.131672528030204	1
ZMO1_ZMO1019	dys	perfect	1.34594207096495e-12	1.66976981075933e-09	0.409001634770119
ZMO1_ZMO1020	lysA1	perfect	3.34998997092462e-08	1.30798744155849e-06	1
ZMO1_ZMO1021	.	perfect	4.54316127523422e-29	3.44582431775029e-28	0.000631230275109468
ZMO1_ZMO1022	nifS1	perfect	1.95542562484084e-19	5.13583289912767e-14	1
ZMO1_ZMO1023	.	perfect	0.712529843524114	0.620704067473901	1
ZMO1_ZMO1025	nrdD	perfect	0.672798180439875	4.21904557745356e-09	2.46499646454392e-07
ZMO1_ZMO1026	.	perfect	0.00336072446532287	0.0118569484745759	4.71611479647462e-05
ZMO1_ZMO1027	pflA1	perfect	0.512835624593304	1.38022240227078e-07	2.78860654973684e-06
ZMO1_ZMO1029	.	perfect	6.19004221356584e-06	0.000491130513046863	1
ZMO1_ZMO1030	.	perfect	0.0314818205144122	0.000620661888610399	0.560454543524006
ZMO1_ZMO1032	rlmN	perfect	0.55271937926517	0.839922163310892	1
ZMO1_ZMO1033	cfa	perfect	0.903678377622718	0.374363097343265	0.720508991345151
ZMO1_ZMO1034	.	perfect	0.000863386412006608	0.0408409817076692	0.0377996123509917
ZMO1_ZMO1036	argG	perfect	3.4422103455794e-05	1.54440906868609e-15	2.77670591422575e-09
ZMO1_ZMO1039	nrdA	perfect	1.86461420118533e-15	0.723998164435818	2.45492016440282e-14
ZMO1_ZMO1040	.	perfect	1.70941284366138e-11	2.3159196672109e-06	0.0238587931670636
ZMO1_ZMO1041	.	perfect	0.219052309073323	0.779841240720282	1
ZMO1_ZMO1042	.	perfect	0.00426161014471964	0.199564532293472	0.921610916353627
ZMO1_ZMO1043	.	perfect	0.00129098644450196	0.0468776938648589	0.627851167276941
ZMO1_ZMO1044	.	perfect	0.979807471210096	0.872857513749385	1
ZMO1_ZMO1045	.	perfect	0.378751359914874	0.795126449356804	1
ZMO1_ZMO1047	pstS	perfect	1.97524680293873e-19	2.29244711330961e-18	0.608043311492629
ZMO1_ZMO1048	pstC	perfect	1.46647675854786e-18	3.36732478374896e-16	1
ZMO1_ZMO1049	pstA	perfect	4.16380616261897e-14	3.81845079969417e-13	0.836262356715544
ZMO1_ZMO1050	pstB	perfect	1.26109928183438e-17	3.23204366342273e-17	1
ZMO1_ZMO1052	purC	perfect	0.0019946454841474	1.77801794779787e-11	1
ZMO1_ZMO1054	parC	perfect	4.53336979480604e-09	1.65298078251712e-08	1
ZMO1_ZMO1055	.	perfect	5.79738470500891e-07	0.000232276572622376	1
ZMO1_ZMO1056	cca	perfect	0.000199567525429179	4.85905253376565e-05	1
ZMO1_ZMO1057	.	perfect	1.18362231084035e-14	1.08242444486709e-15	1
ZMO1_ZMO1059	.	perfect	1.97634700174883e-15	7.38947306397175e-19	0.239722985059056
ZMO1_ZMO1060	sod	perfect	2.74456919606289e-11	0.00385840100903814	4.30115728232202e-08
ZMO1_ZMO1061	pspF	perfect	0.0359105771655663	0.414566281100839	1
ZMO1_ZMO1062	pspD	perfect	0.60557482810369	0.755113911806633	0.829599414588463
ZMO1_ZMO1063	pspA	perfect	0.0358021923540433	0.0442284557405135	0.438619526130607
ZMO1_ZMO1064	pspB	perfect	0.212661594312661	0.816997533468933	0.82831567121075
ZMO1_ZMO1065	pspC	perfect	0.214543791978022	0.529189258269043	0.201787096345525
ZMO1_ZMO1067	sufE	perfect	4.42607486121705e-16	0.00659650485327871	5.45030429762822e-11
ZMO1_ZMO1068	.	perfect	0.0212363108295185	0.617282421842586	0.527368217462455
ZMO1_ZMO1069	.	perfect	0.000219967010035969	0.272754040009715	1
ZMO1_ZMO1070	ftsY	perfect	4.6021180498481e-15	1.66772317618381e-15	1
ZMO1_ZMO1071	.	perfect	2.91394479700932e-05	0.265843916206032	0.104590903136526
ZMO1_ZMO1072	dapF	perfect	2.69971530687681e-17	1.62779887245443e-17	1
ZMO1_ZMO1075	ffh	perfect	7.72698889757554e-14	2.10166571129474e-13	1
ZMO1_ZMO1076	rpsP	perfect	2.35349120581682e-07	3.47926399763662e-07	1
ZMO1_ZMO1077	rimM	perfect	6.04417777164076e-08	3.77424064013385e-08	1
ZMO1_ZMO1078	trmD	perfect	5.9584516469749e-16	7.02951015165258e-18	1
ZMO1_ZMO1079	rplS	perfect	2.42578560705689e-17	1.03334128463657e-17	1
ZMO1_ZMO1080	.	perfect	0.146046982708119	0.299339495144527	1
ZMO1_ZMO1081	.	perfect	0.0598793545465238	0.207819133506785	1
ZMO1_ZMO1082		perfect	0.0452035138334606	0.625695858741072	0.0601218203206421
ZMO1_ZMO1083		perfect	0.00117782915757795	0.0495590678572357	0.853229234494626
ZMO1_ZMO1084	bscB	perfect	0.00359502379027655	0.461016253730392	0.0398839779558712
ZMO1_ZMO1085	bcsC	perfect	4.92980912322598e-05	0.000231986837906214	1
ZMO1_ZMO1086	celA	perfect	0.00556218651952863	0.000204465770987652	1
ZMO1_ZMO1087	mltA	perfect	0.0256254282145484	0.152622302377216	1
ZMO1_ZMO1088	rlpA	perfect	0.806158596009178	0.0461677949560449	1
ZMO1_ZMO1089	dacC	perfect	6.00045531088034e-15	1.40895529360623e-14	1
ZMO1_ZMO1090	tmk	perfect	1.46864278588447e-12	1.27112298829915e-12	1
ZMO1_ZMO1091	holB	perfect	2.13595147799896e-17	3.25946533482805e-17	1
ZMO1_ZMO1092	metG	perfect	4.09905809875625e-24	1.14480698922916e-23	1
ZMO1_ZMO1093	.	perfect	0.00977768195468751	2.63934036841014e-05	0.498904189893916
ZMO1_ZMO1094	.	perfect	0.284943842660462	0.665077044227596	0.761007568178478
ZMO1_ZMO1095	mazG	perfect	0.134923096400936	0.267520760635186	1
ZMO1_ZMO1096	rnr	perfect	0.000310539758703308	0.53497456610632	1
ZMO1_ZMO1097	.	perfect	2.4512923828375e-06	5.41009117991787e-16	4.95568762648585e-08
ZMO1_ZMO1098	addA	perfect	1.33325738844394e-09	2.46998990799301e-07	0.514915596344267
ZMO1_ZMO1099	addB	perfect	0.00790037872301225	0.0108844848704503	0.344224598397996
ZMO1_ZMO1100	.	perfect	0.17520163466677	0.697248490231029	0.455148824857685
ZMO1_ZMO1101	.	perfect	2.33721523495344e-07	1.04720436351139e-07	1
ZMO1_ZMO1102	.	perfect	0.0416506703545687	0.0292561786748877	0.984326245830014
ZMO1_ZMO1105	.	perfect	6.77839005026161e-06	0.656099086489954	0.000139982674791318
ZMO1_ZMO1107	.	perfect	5.53199959819372e-27	2.45611707684537e-14	3.9464945443297e-19
ZMO1_ZMO1109	.	perfect	0.0187118724509424	0.33219925586774	1
ZMO1_ZMO1111	.	perfect	0.559377581331771	0.697455318821666	1
ZMO1_ZMO1112	ispZ	perfect	3.63947943765595e-07	0.00235515882832655	1
ZMO1_ZMO1113	ndh	perfect	0.278745868306664	0.172472161030319	0.00729645536689486
ZMO1_ZMO1114	ung1	perfect	0.189744884361739	0.0968832153812399	0.993287598310793
ZMO1_ZMO1115	bacA	perfect	6.97153177643292e-23	3.81485505257565e-24	0.0355399408202792
ZMO1_ZMO1116	gltD	perfect	0.225655021895582	3.09412897691437e-06	0.110772144434077
ZMO1_ZMO1117	gltB	perfect	0.036687553080614	1.11940195009883e-05	0.525206608014757
ZMO1_ZMO1118	.	perfect	2.13569792860518e-07	3.87654301053107e-05	0.0263652698342332
ZMO1_ZMO1121	.	perfect	0.123439383206073	0.449015423726851	0.640969739018136
ZMO1_ZMO1122	himA	perfect	2.18018112180931e-05	0.592777416412429	0.472393165796505
ZMO1_ZMO1124	.	perfect	7.19602512462346e-28	2.85714737674341e-23	5.25054489955211e-13
ZMO1_ZMO1125	ntrY	perfect	0.0649669646729129	0.0502474456747838	0.360908863964608
ZMO1_ZMO1126	ntrX	perfect	5.67250903050707e-06	0.0780166743348476	1
ZMO1_ZMO1127	nifR3	perfect	1.8330026158708e-06	0.22221580627475	0.0406135486149317
ZMO1_ZMO1128	ispDF	perfect	1.32789526251546e-18	2.76566436994705e-17	0.338949151707758
ZMO1_ZMO1129	.	perfect	1.35973607270809e-09	8.27894016501363e-09	1
ZMO1_ZMO1130	.	perfect	0.00143794063231629	0.000642329259055317	1
ZMO1_ZMO1131	.	perfect	0.000179979067571323	0.795800112144975	0.00258579444880693
ZMO1_ZMO1132	lipA	perfect	1.38917443629723e-26	0.00962876057916396	2.94714597270267e-25
ZMO1_ZMO1133	.	perfect	6.6864506017657e-19	0.131553257518081	5.7915819279075e-17
ZMO1_ZMO1134	.	perfect	4.36371835376069e-05	0.846875190173477	1
ZMO1_ZMO1135	.	perfect	0.000847568807097261	0.975698318177315	1
ZMO1_ZMO1136	mauG	perfect	0.00317541162708365	0.00781120705836359	1
ZMO1_ZMO1137	serB	perfect	0.0638699354377053	0.455298698726216	1
ZMO1_ZMO1138	miaA	perfect	3.63316425288006e-07	2.9890238022825e-05	4.48908809384932e-07
ZMO1_ZMO1139	ilvI	perfect	6.04392819283601e-07	9.15581896415687e-10	0.000396130098868077
ZMO1_ZMO1140	ilvH	perfect	0.932906310220964	0.219645648935949	0.647098336935112
ZMO1_ZMO1141	ilvC	perfect	0.00472487644887823	0.000224632573506563	0.87769374716501
ZMO1_ZMO1142	trxB	perfect	5.4127523646983e-12	2.00411593084463e-19	1.82679765974729e-11
ZMO1_ZMO1143	.	perfect	0.0041448803449962	0.379761801509277	0.0615548600050446
ZMO1_ZMO1144	.	perfect	0.00347810383707104	0.00235420257671768	0.912334473303879
ZMO1_ZMO1145	rpmE	perfect	0.0857245336365345	0.000239284062936706	1
ZMO1_ZMO1146	fabZ	perfect	7.29772449918244e-20	2.08261325893052e-18	0.0442104045226094
ZMO1_ZMO1147	.	perfect	3.83837239135413e-12	5.7782121966471e-08	1
ZMO1_ZMO1148	.	perfect	1.11082920756363e-15	2.19981395886258e-13	1
ZMO1_ZMO1149	.	perfect	6.6085830779642e-05	0.647473344379803	0.000825066414934545
ZMO1_ZMO1150	dxr	perfect	7.23549169958595e-07	3.46387877996311e-08	1
ZMO1_ZMO1151	cdsA	perfect	2.24761253308805e-13	8.15773693939458e-13	1
ZMO1_ZMO1152	uppS	perfect	8.95772434241795e-18	3.84468538003959e-17	0.466669151910801
ZMO1_ZMO1153	frr	perfect	4.72047038243315e-17	2.73522842023247e-15	1
ZMO1_ZMO1154	pyrH	perfect	3.19420664123518e-25	8.83036431493152e-26	0.344535610876785
ZMO1_ZMO1155	tsf	perfect	5.21120978339961e-16	1.07307763733698e-15	0.808448187252254
ZMO1_ZMO1156	rpsB	perfect	4.55849369684558e-07	1.1727131596937e-06	1
ZMO1_ZMO1158	asr	perfect	0.0476064406238856	0.550747913226872	0.721445101919774
ZMO1_ZMO1159	pssA	perfect	2.50698509799717e-10	1.62265605382381e-10	0.489453138409605
ZMO1_ZMO1160	psd	perfect	1.70289360822873e-13	1.93049828156461e-12	1
ZMO1_ZMO1162	.	perfect	0.0334318799829309	0.890713847192914	1
ZMO1_ZMO1163	phoU	perfect	1.15906472767906e-10	0.0374357519692582	4.55356071488999e-06
ZMO1_ZMO1164	phoB	perfect	0.887364311125524	1	0.296215411524928
ZMO1_ZMO1165	comF	perfect	0.000643052964306506	0.000136254291467873	1
ZMO1_ZMO1166	recA	perfect	2.20073343200999e-08	2.90978905414307e-07	1
ZMO1_ZMO1167	.	perfect	0.00318389828351666	0.0173559990026379	1
ZMO1_ZMO1169	.	perfect	0.0209883607571993	0.694249696453633	0.487473495924933
ZMO1_ZMO1170	.	perfect	0.721448694400581	0.92319187741733	1
ZMO1_ZMO1171	.	perfect	0.123557776503168	0.340266002640764	1
ZMO1_ZMO1172	astB	perfect	0.282559876847736	0.196441275654895	0.240854044043423
ZMO1_ZMO1173	.	perfect	0.963502471338774	0.740940337845263	0.726089325246613
ZMO1_ZMO1174	.	perfect	0.00334532072482647	3.63146590940955e-06	1
ZMO1_ZMO1176	.	perfect	1.37972806493272e-11	0.00273511537343649	0.000144350775696864
ZMO1_ZMO1177	.	perfect	0.0219741741342627	0.0834441809306298	1
ZMO1_ZMO1178	hisI	perfect	0.308884099765622	2.94963448908813e-06	0.000377723740748588
ZMO1_ZMO1179	ygcA	perfect	0.0914619037395455	0.877114788372407	0.176817313698749
ZMO1_ZMO1180	.	perfect	0.000302122962775796	0.0626445279441723	1
ZMO1_ZMO1181	hutG1	perfect	0.0172843327382772	0.591818947075528	1
ZMO1_ZMO1182	ispE	perfect	1.17126641188092e-13	2.9164463818646e-16	1
ZMO1_ZMO1183	.	perfect	0.160075844922871	0.00644584507998393	0.569030573512125
ZMO1_ZMO1184	fixC	perfect	1	0.891386779573242	1.35546430901509e-08
ZMO1_ZMO1185	.	perfect	0.0190092157949863	0.260950925262159	0.170972824706755
ZMO1_ZMO1186	mltB	perfect	9.90951729964912e-06	0.731731530619317	1
ZMO1_ZMO1187	mutM	perfect	0.0520790024709292	0.65358724230668	1
ZMO1_ZMO1188	ubiE	perfect	0.0038310846978913	0.714879911441917	0.721537246607984
ZMO1_ZMO1189	ubiB1	perfect	0.910716450902086	0.447915026837194	0.507208545593813
ZMO1_ZMO1190	dfp	perfect	2.65069323270953e-08	0.455434958394113	8.14454969404042e-05
ZMO1_ZMO1191	dut	perfect	1.16784484724267e-18	3.07877196558748e-17	0.00666559003720106
ZMO1_ZMO1192	thiF	perfect	0.00136493664956275	0.0300978776795591	1
ZMO1_ZMO1193	topA	perfect	5.61940595592606e-21	1.56516438375557e-21	1
ZMO1_ZMO1194	dprA	perfect	0.0540410523611941	0.588083716089123	0.591891178302295
ZMO1_ZMO1195	plsY	perfect	1.80307896904864e-13	1.01507837053855e-12	1
ZMO1_ZMO1196	.	perfect	0.000899689108202844	0.303414335483798	1
ZMO1_ZMO1197	murI	perfect	1.71021625084956e-13	1.48364260228155e-13	1
ZMO1_ZMO1198	hemA	perfect	4.68990866100948e-12	0.69422102327842	1.54582103944093e-09
ZMO1_ZMO1200	rpiB	perfect	3.85901302798089e-09	1.44900218556669e-11	0.339574635842791
ZMO1_ZMO1201	glyA	perfect	0.0953247425182198	0.761180818119054	0.736980036123039
ZMO1_ZMO1202	nrdR	perfect	0.0397849196988462	0.561818989188625	1
ZMO1_ZMO1203	trmH	perfect	0.552752326297709	0.00305396868977116	1
ZMO1_ZMO1205	.	perfect	8.79744712060107e-06	0.109117099665804	0.373986672888275
ZMO1_ZMO1206	.	perfect	0.339812192458272	0.0985389448388431	1
ZMO1_ZMO1207	.	perfect	0.000189814245766154	0.0070927082420709	0.777273124018262
ZMO1_ZMO1209	kup	perfect	3.43158974793831e-07	5.42390437490276e-08	0.676620502346918
ZMO1_ZMO1211	gor	perfect	7.11897738495824e-05	0.0221371359181917	0.000390252892633164
ZMO1_ZMO1212	pgi	perfect	1.0466381125666e-07	0.000170615850629771	1
ZMO1_ZMO1213	.	perfect	8.1217125716082e-05	2.50575209424343e-07	0.0461249941836308
ZMO1_ZMO1214	.	perfect	0.914296621712332	0.689152656927717	1
ZMO1_ZMO1215	.	perfect	1.56716735961615e-05	0.000766864065365533	0.470968050329262
ZMO1_ZMO1216	.	perfect	0.232178053662789	0.84934624023382	0.337696972386761
ZMO1_ZMO1218	tatC	perfect	1.51370149407543e-24	5.87922292280895e-26	1
ZMO1_ZMO1219	tatB	perfect	2.03284234948189e-11	7.05807495243545e-10	0.798945971772799
ZMO1_ZMO1220	tatA	perfect	7.40022573748786e-16	1.56205855867905e-13	1
ZMO1_ZMO1221	.	perfect	0.0586461847546921	0.450655762919512	0.392529471515683
ZMO1_ZMO1222	.	perfect	2.64643415911073e-11	1.36236709919055e-06	0.411319488182883
ZMO1_ZMO1223	fabD	perfect	4.38519077577477e-17	1	1
ZMO1_ZMO1225	rpsF	perfect	1.00638318091263e-16	6.19096234522499e-17	0.653848473501565
ZMO1_ZMO1226	rpsR	perfect	1.37306798200482e-10	1.77587928298905e-11	1
ZMO1_ZMO1227	rplI	perfect	1.32255268356225e-11	6.1609690311467e-11	0.167222839690079
ZMO1_ZMO1228	ykfB	perfect	0.399951400063051	0.658281670144787	1
ZMO1_ZMO1229	folE	perfect	7.64927144183348e-11	3.31083055163131e-10	1
ZMO1_ZMO1231	recJ	perfect	8.15770409036136e-23	0.0117099280149743	6.87645062782783e-18
ZMO1_ZMO1232	.	perfect	0.801938992878357	0.976140655390036	1
ZMO1_ZMO1233	cpsB	perfect	1.59858265792529e-12	6.20103674865285e-10	0.0814764913551109
ZMO1_ZMO1234	dxs1	perfect	1.472239951694e-09	0.10587398998361	6.10905358731282e-05
ZMO1_ZMO1235	.	perfect	0.0025932660466568	0.891374506144211	0.0266274888059888
ZMO1_ZMO1236	adhA	perfect	1	0.513753520407883	0.794903730972892
ZMO1_ZMO1237	ldhA	perfect	0.667399906719993	0.153232694824995	1
ZMO1_ZMO1240	gpmA	perfect	4.14191498879827e-24	1.02564086631037e-23	1
ZMO1_ZMO1242	.	perfect	0.00860597144418827	0.978981648375754	0.58551033457912
ZMO1_ZMO1243	.	perfect	0.0098312568112426	0.0628289856187986	1
ZMO1_ZMO1246	.	perfect	2.29765973373398e-11	1.22906026153081e-07	1
ZMO1_ZMO1248	.	perfect	0.00135305165202832	0.00346866399412231	0.0859095437546091
ZMO1_ZMO1249	.	perfect	0.339799493806337	0.339959555099088	0.525390903269422
ZMO1_ZMO1251	.	perfect	0.000391436929571776	0.00750856050720755	0.653608550900014
